SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500680,PFIZER LTD. ,A ,Q,4850.70,5150.00,4738.00,5072.40,5072.40,4761.55,5580,21480,107858364.00,
500690,GUJ.ST.FERT ,A ,Q,82.60,86.40,82.60,85.90,86.40,83.50,616,57780,4929463.00,
500696,HIND UNI LT ,A ,Q,2466.00,2504.30,2449.00,2455.80,2455.80,2460.55,2333,33440,82679464.00,
500710,AKZOINDIA   ,A ,Q,2224.15,2297.95,2224.05,2288.20,2290.00,2260.65,190,693,1580720.00,
500730,NOCIL LTD   ,A ,Q,174.40,175.20,168.10,173.75,173.00,167.70,1423,69831,12005694.00,
500770,TATA CHEM.  ,A ,Q,750.50,767.50,739.10,758.85,758.85,750.50,9836,448205,338642129.00,
500777,T.P.L.      ,B ,Q,56.25,63.80,56.00,61.55,61.55,54.15,2833,455138,27328672.00,
500780,ZUARIGLOB   ,T ,Q,78.05,84.45,78.05,82.15,82.75,81.90,30,4093,334459.00,
500790,NESTLE (I)  ,A ,Q,17450.05,17597.20,17040.20,17162.15,17162.15,17495.70,704,1729,29793822.00,
500800,TATACONSUM  ,A ,Q,654.00,677.95,654.00,663.35,663.35,656.40,5207,168529,112195177.00,
500820,ASIAN PAINTS,A ,Q,2572.00,2625.50,2565.15,2571.50,2571.50,2600.65,2238,34048,88144982.00,
500825,BRITANIA IND,A ,Q,3830.00,3846.65,3729.05,3744.50,3744.50,3812.00,1588,13063,49631770.00,
500830,COLGATE PALM,A ,Q,1559.00,1588.30,1534.85,1539.25,1540.00,1559.00,1231,15601,24289930.00,
500840,EIH LTD.    ,A ,Q,87.50,89.40,87.50,89.25,89.25,87.25,243,16595,1465883.00,
500850,INDIAN HOTEL,A ,Q,107.10,111.00,104.30,104.90,104.90,104.70,2395,269941,28809767.00,
500870,CASTROL     ,A ,Q,122.55,123.05,121.25,122.50,122.50,122.55,515,34784,4254398.00,
500875,ITC LTD.    ,A ,Q,205.60,209.60,205.60,208.70,208.70,205.35,19325,1421100,295353538.00,
500877,APOLLO TYRES,A ,Q,205.90,218.00,203.00,215.65,215.65,203.55,6493,908036,193549506.00,
500878,CEAT LIMITED,A ,Q,1439.45,1487.55,1423.95,1446.05,1446.05,1447.30,1443,13679,19937839.00,
500890,MODI RUBBER ,T ,Q,102.55,102.55,92.85,92.85,92.85,97.70,36,2549,249939.00,
500940,FINOLEX IND.,A ,Q,681.35,710.70,680.95,698.30,698.30,676.80,4350,42180,29398622.00,
501148,DALAL ST INV,XT,Q,237.90,237.90,236.00,236.00,236.00,233.25,5,30,7083.00,
501150,CENTRUM CAP ,B ,Q,25.00,26.00,25.00,25.65,25.65,25.05,911,122735,3146775.00,
501242,TCI FINANCE ,B ,Q,6.16,6.16,5.55,5.55,5.55,6.16,4,1005,5580.00,
501295,INDUS.INV.TR,B ,Q,54.00,56.75,54.00,56.75,56.75,52.20,4,51,2822.00,
501298,INDUS.&PRUD.,X ,Q,1102.50,1131.05,1102.50,1130.70,1130.00,1113.00,4,24,26544.00,
501301,TATA INVEST.,A ,Q,1006.45,1007.25,995.00,1002.90,1002.45,1004.50,415,7106,7110713.00,
501314,PRISMX      ,X ,Q,65.95,65.95,64.70,65.95,65.95,64.70,12,310,20230.00,
501343,MOTOR&GEN.FI,B ,Q,19.35,20.30,19.35,19.55,19.55,20.35,18,895,17429.00,
501370,WALCHAND PF ,X ,Q,58.00,62.50,55.75,56.35,56.35,59.20,7,135,7573.00,
501423,SHA ENG PLA ,X ,Q,946.00,999.95,935.00,975.70,975.00,946.90,172,1934,1862820.00,
501425,BOM.BURMAH  ,A ,Q,1205.00,1226.70,1196.55,1210.10,1210.10,1183.65,353,2663,3217716.00,
501430,BOM.CYCLE   ,X ,Q,450.00,450.00,431.00,435.35,432.00,440.00,39,325,143655.00,
501455,GREAVES COTT,A ,Q,122.05,128.00,122.05,126.50,126.00,122.40,1553,106930,13462790.00,
501477,MULLER & PHI,XT,Q,52.50,56.20,52.50,56.10,56.20,53.55,11,346,19247.00,
501700,INDIA NIVEH ,X ,Q,10.48,11.45,10.45,11.03,11.03,11.00,15,26275,275992.00,
501831,COAST CORP  ,X ,Q,173.50,182.00,169.50,178.10,182.00,171.40,152,14923,2611828.00,
501833,CHOWGULE ST ,XT,Q,5.51,5.51,5.51,5.51,5.51,5.75,2,1150,6336.00,
501848,GLOBAL OFFS ,X ,Q,6.50,6.55,5.95,6.54,6.54,6.24,55,12359,79157.00,
501945,DHENUBUILD  ,X ,Q,2.15,2.15,2.15,2.15,2.15,2.12,1,10,21.00,
502015,ASIIL       ,X ,Q,23.50,24.50,22.80,23.50,23.50,23.60,69,12921,303862.00,
502090,SAGAR CEM.  ,A ,Q,736.75,753.45,726.45,727.95,728.80,725.95,131,1497,1104102.00,
502137,DECAN CEMENT,B ,Q,423.00,425.00,414.00,420.60,423.45,415.80,165,1466,615966.00,
502157,MANGALAM CEM,A ,Q,275.05,283.05,274.65,278.30,282.20,271.95,44,461,127662.00,
502168,N C L IND.  ,A ,Q,163.05,180.85,163.05,175.95,174.10,173.55,945,30421,5375043.00,
502175,SAURAS.CEM. ,X ,Q,63.00,64.00,62.10,62.75,62.55,62.35,102,13117,826689.00,
502180,SRI DIGV CEM,B ,Q,64.65,66.00,63.50,65.30,65.30,64.00,268,32926,2141310.00,
502219,BORORENEW   ,A ,Q,226.00,238.00,225.25,236.65,236.65,223.75,4035,95993,22312846.00,
502281,TRIVENI GLAS,X ,Q,5.80,5.80,5.78,5.78,5.78,5.80,4,604,3501.00,
502294,NILACHAL REF,X ,Q,23.35,23.35,23.35,23.35,23.35,23.35,4,217,5066.00,
502330,ANDPAPER    ,B ,Q,214.00,222.00,211.20,212.75,212.75,213.00,101,976,209321.00,
502355,BALKRISH IND,A ,Q,1586.30,1678.40,1586.30,1674.45,1673.75,1604.90,1529,22075,36316445.00,
502420,ORIENT PAPER,B ,Q,24.20,24.20,22.95,23.80,23.80,22.85,122,14600,342582.00,
502448,ROLLATAINER ,T ,Q,3.08,3.17,3.08,3.15,3.15,3.02,25,12783,40348.00,
502450,SESHA.PAPER ,A ,Q,157.40,159.75,157.40,158.85,159.75,154.90,32,790,125028.00,
502587,NATHIND     ,X ,Q,83.00,83.00,82.50,82.50,82.50,82.15,26,2556,212147.00,
502742,SINTEX IND. ,T ,Q,3.37,3.59,3.36,3.39,3.38,3.53,362,459275,1573373.00,
502820,DCM LTD.    ,B ,Q,24.55,25.00,23.75,23.90,24.75,24.65,61,2652,64172.00,
502865,FORBES & CO ,B ,Q,1750.00,1815.00,1735.00,1802.10,1802.10,1755.15,73,821,1459541.00,
502873,H.P.COTTON  ,X ,Q,41.20,46.00,41.20,44.65,44.65,43.45,60,6735,297283.00,
502893,UNITEDINT   ,XT,Q,18.66,18.66,18.66,18.66,18.66,17.78,2,26,485.00,
502901,JAMSHRI     ,X ,Q,2411.00,2425.00,2411.00,2425.00,2425.00,2502.00,2,3,7261.00,
502937,KESORAM IND ,B ,Q,71.90,72.75,69.75,71.90,71.90,69.80,338,39272,2800827.00,
502958,LAKSHMI MILL,XT,Q,2180.00,2330.00,2130.00,2214.50,2270.00,2240.00,25,167,380640.00,
502986,VARDH TEXT  ,A ,Q,1218.65,1222.95,1180.15,1184.70,1184.70,1200.05,263,902,1082607.00,
503015,MODERN INDIA,XT,Q,46.95,47.45,46.95,47.45,47.45,45.70,16,3566,167687.00,
503031,PENLAND LTD ,T ,Q,7.02,7.14,6.89,6.89,6.89,7.25,91,60715,420900.00,
503092,PASUPATI SPG,X ,Q,6.99,7.01,6.99,7.01,7.01,6.38,2,221,1548.00,
503100,PHOENIX MILL,A ,Q,737.00,737.00,702.00,718.55,717.90,719.95,755,5569,3988445.00,
503101,MARATHON NEX,B ,Q,44.30,45.55,44.25,44.25,44.25,46.55,240,101807,4508021.00,
503127,RAJA BAHADUR,XT,Q,2385.00,2385.00,2385.00,2385.00,2385.00,2385.00,2,15,35775.00,
503162,REL.CHEMOTX ,X ,Q,73.35,77.65,73.05,75.45,75.00,73.35,48,1862,138824.00,
503169,RUBY MILLS  ,B ,Q,164.55,165.00,163.95,164.00,163.95,162.50,10,215,35271.00,
503229,SIMPLEX REAL,X ,Q,45.90,49.90,45.90,49.90,49.90,48.25,3,28,1289.00,
503310,SWAN ENG    ,A ,Q,131.25,133.95,130.90,133.70,132.65,130.40,2566,60289,7984278.00,
503349,VICTORIA MIL,X ,Q,1791.60,1855.00,1791.60,1801.60,1801.00,1807.30,9,22,39784.00,
503624,SVARAJ TRAD ,XT,Q,6.04,6.04,5.50,5.50,5.50,5.76,47,81298,476538.00,
503641,ZODIAC VEN  ,XT,Q,5.17,5.17,5.17,5.17,5.17,4.93,7,7953,41117.00,
503657,VEER ENERGY ,X ,Q,8.20,8.28,7.92,8.12,8.15,8.20,34,8409,67543.00,
503722,BANSW.SYNTEX,B ,Q,95.00,99.05,93.00,93.75,93.40,95.60,167,2762,264666.00,
503776,MODIPON     ,X ,Q,22.80,23.60,22.80,23.60,23.60,22.80,3,125,2930.00,
503804,SHRI DINESH ,X ,Q,351.30,372.95,350.00,356.90,372.95,357.35,12,327,114689.00,
503806,SRF LIMITED ,A ,Q,6100.00,6330.90,6027.25,6045.00,6080.00,6115.25,1778,10050,61951677.00,
503811,SIYARAM SILK,B ,Q,189.50,198.70,189.40,193.85,193.70,189.70,128,2380,456953.00,
503816,SWAD.POLYTEX,XT,Q,5.60,5.60,5.60,5.60,5.60,5.80,3,5,28.00,
503960,BHARAT BIJLE,A ,Q,1094.00,1115.75,1092.85,1115.50,1110.40,1101.95,82,424,467159.00,
504000,ELPRO INTER ,X ,Q,40.80,41.15,38.55,40.65,40.50,40.00,17,1530,62235.00,
504008,EMCO LTD.   ,Z ,Q,1.69,1.69,1.61,1.62,1.62,1.69,11,6301,10230.00,
504028,GEE LTD     ,X ,Q,37.95,37.95,36.85,37.45,37.45,36.85,15,4023,149480.00,
504036,HIND.RECT   ,B ,Q,123.85,124.35,121.75,123.40,122.95,122.55,64,1079,131853.00,
504058,NIPPOBATRY  ,B ,Q,707.00,730.00,705.00,713.70,716.00,705.75,40,269,192687.00,
504067,ZENSAR TECH.,A ,Q,266.05,274.10,266.05,273.25,273.25,269.40,313,8815,2392838.00,
504076,JYOTI LTD.  ,X ,Q,13.54,13.54,12.27,13.54,13.54,12.90,21,2287,30276.00,
504084,KAYCEE IND  ,X ,Q,2855.00,3000.00,2854.50,2920.00,2855.00,3004.35,7,15,43307.00,
504092,INDOKEM LTD.,X ,Q,30.00,31.45,30.00,31.40,31.45,28.60,124,29051,905247.00,
504093,PANA ENERG  ,X ,Q,214.00,218.40,206.80,209.25,209.25,211.85,205,10211,2131175.00,
504112,NELCO LTD.  ,A ,Q,189.00,198.00,186.40,192.05,189.80,184.90,389,8414,1599172.00,
504132,PERM MAGNETS,X ,Q,228.00,242.00,223.25,240.25,242.00,230.80,177,5189,1219794.00,
504176,HIGH ENERGY ,X ,Q,777.80,805.00,770.00,779.10,779.10,777.80,83,852,671167.00,
504180,STD.BATTERY ,XT,Q,48.95,48.95,48.95,48.95,48.95,49.90,29,967,47334.00,
504212,UNIV.CABLE  ,B ,Q,139.00,139.00,136.90,136.90,136.90,136.05,9,105,14380.00,
504240,DELTON CABLE,X ,Q,30.00,30.90,27.00,30.90,30.90,30.15,33,4968,145003.00,
504258,LAKSHMI ELEC,X ,Q,298.75,300.00,287.20,293.80,293.10,289.00,34,1924,573592.00,
504273,MODULEX     ,X ,Q,7.45,8.00,6.60,7.38,7.40,7.29,57,9544,69895.00,
504286,DELTAMAGNT  ,B ,Q,31.75,31.75,28.75,30.45,30.45,30.25,13,441,12988.00,
504335,PAZEL       ,XT,Q,0.22,0.23,0.21,0.23,0.23,0.22,219,370918,82937.00,
504341,RELTD       ,X ,Q,32.90,33.95,30.80,32.45,32.00,31.80,34,2680,87351.00,
504378,NYSSACORP   ,XT,Q,3.97,3.97,3.90,3.97,3.97,3.79,158,108795,431801.00,
504380,FLOMIC      ,XT,Q,5.84,5.84,5.84,5.84,5.84,5.73,1,2,11.00,
504392,KRISHNA VEN ,XT,Q,10.74,11.27,10.74,11.27,11.27,10.74,4,24,263.00,
504605,UNI ABEX    ,X ,Q,418.70,418.70,400.00,413.00,413.00,399.75,6,30,12246.00,
504614,SARDA ENMIN ,B ,Q,422.00,438.25,418.00,436.95,436.95,416.45,357,4649,2003540.00,
504646,BHAGWATI AUT,X ,Q,131.00,143.80,130.00,139.50,139.50,131.00,10,512,66721.00,
504697,GALADA TELE.,Z ,Q,1.27,1.27,1.25,1.27,1.27,1.27,4,2500,3155.00,
504731,I BRIGHT ST ,XT,Q,18.50,18.50,18.50,18.50,18.50,18.50,2,101,1868.00,
504741,IND.HUME PIP,A ,Q,180.00,180.00,171.45,174.85,175.10,169.15,174,3425,594610.00,
504786,INVEST &PREC,X ,Q,175.00,194.00,175.00,177.25,177.25,178.90,49,51349,8995299.00,
504810,INFORMEDTEC ,X ,Q,27.20,27.20,27.00,27.20,27.20,25.95,10,1155,31376.00,
504840,KAIRA CAN CO,X ,Q,1150.00,1171.00,1100.00,1153.00,1153.00,1125.00,12,47,52399.00,
504879,ORIENT ABRAS,B ,Q,21.90,22.10,21.50,21.85,21.70,21.55,76,6353,138461.00,
504882,NATIONAL STD,XT,Q,512.75,512.75,463.95,463.95,463.95,488.35,4,21,9987.00,
504908,DUNCANENG   ,X ,Q,109.90,113.00,109.00,113.00,113.00,104.65,14,427,47102.00,
504918,SANDUR MANG.,X ,Q,1140.00,1179.00,1121.00,1140.10,1142.00,1141.55,245,8709,9947922.00,
504959,STOVAC IND. ,X ,Q,1844.95,1844.95,1787.00,1809.10,1805.00,1808.30,36,326,589189.00,
504961,TATA YODOGAW,XT,Q,40.20,41.70,40.00,40.30,40.30,41.75,46,3872,156388.00,
504966,TINPLATE    ,A ,Q,160.50,170.50,160.50,168.15,168.15,163.05,1405,87780,14724775.00,
504973,CHOLAHLDNG  ,A ,Q,571.75,577.45,568.50,575.90,575.85,568.45,63,707,405653.00,
504988,WELCAST     ,X ,Q,358.00,395.00,358.00,395.00,395.00,395.00,2,9,3407.00,
505010,AUTO AXLES  ,A ,Q,997.00,1030.00,995.00,1008.30,1001.25,998.30,223,677,686668.00,
505036,AUTO COR.GOA,X ,Q,414.95,414.95,390.00,393.05,398.95,397.45,84,1009,399071.00,
505075,SETCO AUTO  ,B ,Q,14.27,15.50,14.08,15.23,15.19,14.13,239,43639,660602.00,
505141,SCOOTERS IND,T ,Q,37.00,37.25,34.55,35.15,36.45,36.00,32,1642,58132.00,
505160,TALBROS AUTO,B ,Q,208.55,211.90,200.05,207.25,207.25,206.10,179,2224,457395.00,
505163,ZF STEERING ,X ,Q,372.00,382.00,370.00,373.95,374.00,374.30,38,1072,401849.00,
505192,SMLISUZU    ,A ,Q,450.00,470.40,434.35,466.00,466.00,435.10,243,1075,483921.00,
505196,TIL LTD.    ,B ,Q,160.00,177.00,160.00,166.25,167.00,158.10,175,7840,1301200.00,
505200,EICHER MOTOR,A ,Q,2424.00,2502.35,2419.20,2494.55,2494.55,2427.30,3610,33429,82293686.00,
505216,ALFRED HERB ,X ,Q,540.45,570.00,540.45,570.00,570.00,540.50,2,2,1110.00,
505232,VELJAN      ,X ,Q,735.10,735.10,711.10,730.00,730.00,720.00,3,16,11712.00,
505242,DYNAMAT.TECH,B ,Q,972.60,1000.00,961.00,998.05,1000.00,976.55,193,1626,1609771.00,
505250,G.G.DANDEKAR,X ,Q,54.20,54.25,54.20,54.25,54.25,49.35,7,1500,81360.00,
505255,GMM PFAUDLER,A ,Q,4070.05,4147.00,4020.00,4084.35,4067.60,4068.95,1875,6490,26466255.00,
505283,KIRLOSAR PN ,X ,Q,246.00,257.85,241.00,252.40,252.10,250.40,174,9910,2505345.00,
505302,LAXMI AUTOLM,X ,Q,52.00,56.80,46.80,53.50,51.95,52.00,13,615,29788.00,
505324,MANUGRAPH IN,B ,Q,11.67,11.67,11.47,11.47,11.47,11.67,35,2296,26548.00,
505355,NESCO LTD   ,A ,Q,493.05,505.00,489.00,494.55,494.55,506.30,547,6712,3324823.00,
505358,INTEGRA ENG ,X ,Q,27.95,28.00,26.00,27.35,27.35,27.00,44,8793,236661.00,
505368,REVATHI EQU.,B ,Q,500.00,500.00,489.50,492.00,492.10,494.10,8,40,19703.00,
505400,TEXINFRA    ,B ,Q,75.00,75.00,66.00,72.00,72.00,70.85,24,957,68958.00,
505412,WENDT(INDIA),B ,Q,3115.00,3130.00,3115.00,3118.35,3116.00,3115.00,20,32,99715.00,
505509,RESPON IND  ,A ,Q,174.90,174.90,167.00,168.15,167.05,168.45,176,11920,2005833.00,
505523,MAHA CORP   ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,67,33137,16237.00,
505526,DOLAT INV.  ,B ,Q,62.50,65.25,62.50,64.30,65.00,62.65,332,60040,3868489.00,
505533,WESTLIFE DEV,A ,Q,403.00,415.75,402.00,404.75,403.00,403.90,260,2582,1054234.00,
505537,ZEE ENTER   ,A ,Q,186.50,189.05,182.35,188.20,188.20,180.80,3015,371524,69257109.00,
505576,GOLDCORP    ,X ,Q,71.15,71.15,71.15,71.15,71.15,71.15,1,1,71.00,
505590,SVPGLOB     ,XT,Q,72.30,78.00,72.30,76.80,76.80,75.25,240,129120,9841958.00,
505650,SKYL MILLAR ,X ,Q,7.98,8.80,7.98,8.78,8.80,8.39,24,9958,83491.00,
505681,BIMETAL BEAR,X ,Q,294.10,313.50,289.00,298.80,299.25,294.85,19,245,72404.00,
505688,BHARAT GEARS,B ,Q,76.45,82.05,75.05,78.55,78.40,76.25,132,4047,320621.00,
505690,BRADY MORRIS,X ,Q,93.70,93.70,88.30,88.30,88.30,92.90,12,281,25999.00,
505693,LATIMMETAL  ,X ,Q,44.00,45.00,44.00,45.00,45.00,44.90,12,8580,386062.00,
505700,ELECON ENG  ,B ,Q,64.00,67.00,63.05,64.55,64.65,62.95,474,33573,2178356.00,
505710,GRAUER& WEIL,X ,Q,39.10,42.30,39.10,41.15,41.15,38.50,2252,658597,27018535.00,
505711,GAJRA BEVEL ,XT,Q,1.42,1.42,1.42,1.42,1.42,1.49,5,312,443.00,
505712,HIMTEK      ,X ,Q,77.00,80.90,77.00,80.45,80.90,73.80,4,555,44656.00,
505714,GABRIEL(I)  ,A ,Q,104.50,108.50,102.95,107.00,107.00,103.10,1040,57785,6167716.00,
505720,HERC.HOISTS ,B ,Q,110.65,119.65,110.65,118.15,118.70,114.65,83,1743,205070.00,
505725,HIND.EVEREST,XT,Q,132.10,144.90,132.10,144.90,144.90,138.00,16,697,99969.00,
505726,IFB IND.LTD.,A ,Q,1110.00,1136.05,1084.15,1114.20,1102.10,1078.55,211,1429,1586059.00,
505729,SINGER INDIA,X ,Q,38.00,39.00,37.05,38.10,38.50,38.00,116,13685,516233.00,
505737,INTER.COMBUS,X ,Q,180.00,180.00,166.00,166.20,166.00,170.50,8,71,11824.00,
505744,FED MOG GOE ,A ,Q,293.50,297.00,293.50,296.05,296.05,291.05,8,54,15982.00,
505750,JOSTS ENG.  ,X ,Q,570.00,570.00,546.20,555.60,546.20,550.00,12,69,38996.00,
505790,SCHAEFFLER  ,A ,Q,5151.00,5332.00,5065.00,5304.65,5303.50,5128.95,154,226,1178510.00,
505800,RANE HOLDIN ,A ,Q,587.60,599.00,560.00,572.50,572.80,569.95,164,538,308686.00,
505827,SNL BEARINGS,X ,Q,197.50,197.50,191.00,194.95,194.95,188.80,7,170,32966.00,
505840,JAIPAN INDUS,XT,Q,7.14,7.14,7.14,7.14,7.14,6.80,3,48,342.00,
505850,MANCREDIT   ,X ,Q,59.90,59.90,57.90,58.25,58.85,58.15,91,30039,1751927.00,
505854,TRF LTD.    ,B ,Q,88.00,92.00,88.00,90.00,89.85,90.50,154,2726,246445.00,
505872,WPIL LTD.   ,X ,Q,583.00,584.00,578.00,579.15,578.25,577.30,89,4795,2779387.00,
505890,KENNAMETAL  ,A ,Q,1086.75,1120.00,1076.95,1105.75,1120.00,1104.80,72,267,291337.00,
505893,HINDHARD    ,X ,Q,140.00,140.00,140.00,140.00,140.00,136.45,1,10,1400.00,
505978,TRITON VALVE,X ,Q,870.00,909.00,852.00,900.10,900.00,861.65,39,257,225298.00,
506022,PRAKASH IND.,A ,Q,79.40,84.90,79.40,83.35,83.35,79.25,864,117358,9703483.00,
506074,ARSHIYA     ,T ,Q,28.80,31.00,28.80,30.25,31.00,30.25,53,9197,274048.00,
506076,GRIND NORTON,A ,Q,880.00,904.40,880.00,888.80,890.00,867.20,275,1196,1067667.00,
506079,LAKSHMI PREC,Z ,Q,4.45,4.45,4.45,4.45,4.45,4.24,1,100,445.00,
506105,STANROSE MAF,X ,Q,78.05,86.40,78.05,85.15,86.40,78.15,39,3281,273986.00,
506109,GENESYS INT.,T ,Q,104.95,104.95,96.35,97.35,97.35,100.75,14,1377,138432.00,
506122,PANKAJPIYUS ,X ,Q,51.15,51.15,47.90,47.90,50.85,50.15,4,131,6284.00,
506128,PARNAXLAB   ,X ,Q,18.35,20.25,18.35,20.25,20.25,19.30,23,2360,47490.00,
506134,INTELL CAP  ,XT,Q,3.00,3.00,3.00,3.00,3.00,3.00,1,10,30.00,
506146,VISAGAR POL ,T ,Q,0.68,0.70,0.66,0.70,0.70,0.67,26,60051,41982.00,
506184,KANANI IND  ,B ,Q,4.39,4.39,4.39,4.39,4.39,4.51,1,100,439.00,
506186,GCKL        ,X ,Q,18.20,18.35,18.15,18.15,18.15,19.10,19,1525,27765.00,
506194,ARIH SUPER  ,B ,Q,40.05,48.65,33.30,46.30,46.30,40.55,281,42776,1925144.00,
506197,BLISSGVS PH ,A ,Q,97.00,98.25,95.70,97.00,96.80,95.75,245,8469,820744.00,
506222,INEOSSTYRO  ,B ,Q,1023.00,1027.95,979.15,1019.25,1019.25,981.60,244,1452,1462975.00,
506235,ALEMBIC LTD.,A ,Q,101.45,104.50,101.45,102.50,102.50,101.35,463,33293,3416786.00,
506248,AMINES&PLAST,X ,Q,77.25,79.85,75.40,77.10,77.00,75.70,302,34585,2679724.00,
506260,ANUH PHARMA ,X ,Q,109.05,117.00,109.05,115.40,115.40,108.35,658,44857,5116449.00,
506261,MODISON MET.,X ,Q,44.20,46.65,44.00,45.30,45.65,44.00,121,18209,818491.00,
506285,BAYER CROP  ,A ,Q,5094.60,5156.85,5085.00,5129.75,5125.00,5107.45,89,183,938402.00,
506390,CLARI CHEM  ,A ,Q,378.05,394.00,378.05,392.65,393.30,387.95,350,3247,1266967.00,
506395,COROM INTER ,A ,Q,753.00,753.00,733.00,741.90,740.00,754.45,1013,22496,16676397.00,
506401,DEEPAK NITR.,A ,Q,1596.90,1628.05,1569.30,1586.55,1582.30,1581.80,5808,51942,82906773.00,
506405,DHARAMSI CHM,X ,Q,323.00,325.95,311.00,311.75,311.75,326.00,1124,37823,11900626.00,
506414,FERMENTA    ,X ,Q,257.25,260.00,255.00,257.95,258.50,257.25,291,7621,1964456.00,
506480,GOCLCORP    ,B ,Q,208.90,214.70,208.80,214.25,214.70,204.50,17,306,65047.00,
506520,JAYSHRI CHEM,X ,Q,4.06,4.18,3.71,4.02,4.17,3.89,42,10160,40644.00,
506522,JL MORISON  ,X ,Q,2049.95,2049.95,1900.00,1950.00,1950.00,1904.00,8,10,19350.00,
506525,KANORIA CHEM,T ,Q,106.80,118.00,106.80,117.95,118.00,112.40,126,17486,2027509.00,
506528,KELTECH EN. ,X ,Q,493.00,493.00,493.00,493.00,493.00,494.90,3,71,35003.00,
506532,NITTA GELA  ,X ,Q,160.50,165.25,156.05,160.25,160.25,160.55,36,1620,260906.00,
506543,M.P.AGRO IND,XT,Q,3.95,3.95,3.95,3.95,3.95,3.95,3,140,553.00,
506579,ORIENT.CARB.,A ,Q,909.55,917.95,890.00,899.70,909.00,897.60,349,1793,1620670.00,
506590,PHIL.CARBON ,A ,Q,187.40,193.35,187.40,189.90,192.00,185.50,1171,60685,11528603.00,
506597,AMAL PRODUCT,X ,Q,383.00,390.00,365.10,372.10,370.50,383.45,253,4520,1697195.00,
506605,POLYCHEM    ,X ,Q,451.05,495.95,451.05,454.10,454.10,462.00,8,21,10159.00,
506618,PUN.CHEM    ,B ,Q,857.00,907.95,857.00,892.05,886.95,883.45,83,427,377310.00,
506640,GUJCHEM DIST,XT,Q,106.00,106.00,101.65,101.65,101.65,106.95,3,10,1033.00,
506642,SADHANA NITR,XT,Q,26.90,26.90,25.60,26.10,26.70,26.90,144,26943,703663.00,
506655,SUDARSH.CHEM,A ,Q,525.50,552.35,525.50,547.35,545.10,525.50,399,4974,2690769.00,
506685,ULTRAMARINE ,X ,Q,322.90,326.00,310.00,316.65,316.65,322.45,575,31518,10011893.00,
506687,TRANSPEK    ,X ,Q,1380.00,1396.00,1352.00,1364.60,1360.00,1365.90,230,6016,8255227.00,
506690,UNICHEM LAB ,A ,Q,317.60,324.00,311.55,312.75,312.00,312.10,517,8435,2651351.00,
506734,MYS PETRO   ,X ,Q,66.60,72.20,66.60,71.55,70.55,69.10,9,388,27328.00,
506767,ALKYL AMINES,A ,Q,5900.00,6130.00,5900.00,5988.30,5995.00,5883.65,750,2233,13469770.00,
506808,TUTIALKA    ,XT,Q,10.80,10.80,10.39,10.39,10.39,10.93,27,7458,77512.00,
506820,ASTRAZEN.PH.,A ,Q,3422.00,3570.65,3390.05,3540.45,3540.45,3398.00,3535,16520,57830350.00,
506852,PUN.ALKALI  ,XT,Q,86.05,92.70,86.05,91.30,91.05,89.45,108,10215,926980.00,
506854,TANFAC IND. ,X ,Q,248.00,253.55,243.80,248.45,248.45,245.80,168,7072,1749940.00,
506858,GUJ.PETRO   ,XT,Q,36.10,36.10,35.40,35.40,35.40,36.10,9,659,23747.00,
506863,SWADESHI IND,XT,Q,0.93,0.93,0.93,0.93,0.93,0.94,2,1000,930.00,
506879,GUJ.THEMIS. ,X ,Q,204.05,217.00,204.05,214.55,215.00,214.70,124,6095,1298531.00,
506910,JAYSN DYEST ,X ,Q,56.00,61.85,56.00,61.40,61.85,57.60,8,160,9355.00,
506919,MAKERS LAB. ,X ,Q,258.00,262.00,241.20,252.90,255.00,253.80,89,3263,814242.00,
506943,J.B.CHEMICAL,A ,Q,1239.90,1254.00,1219.60,1233.80,1233.80,1217.50,464,3461,4260529.00,
506981,BL.CHIP TEX ,X ,Q,94.00,95.00,87.50,90.00,90.00,86.05,23,1065,95643.00,
507155,JAGATJIT IND,XT,Q,37.55,38.25,36.95,38.25,38.25,37.55,18,1122,41861.00,
507180,KESAR ENT.  ,X ,Q,35.55,37.85,33.35,36.60,36.60,36.85,41,4312,152439.00,
507205,TILAKNAG IND,B ,Q,34.50,36.00,34.00,35.00,35.00,34.15,205,27656,972675.00,
507265,EMERALL     ,XT,Q,122.60,123.25,117.15,117.40,117.50,123.30,7,962,118051.00,
507300,RAVALGAON   ,XT,Q,1740.00,1740.00,1740.00,1740.00,1740.00,1830.00,1,2,3480.00,
507315,SAKTHI SUGAR,B ,Q,10.30,10.30,8.58,9.50,9.50,9.36,116,34161,317395.00,
507410,WALCHANDNGR ,B ,Q,59.50,60.80,59.35,60.30,60.30,58.95,319,33334,2000570.00,
507435,KHOD.INDIA  ,XT,Q,65.00,66.10,61.70,66.10,66.10,63.00,13,1324,86902.00,
507438,IFB AGRO    ,B ,Q,408.15,410.65,403.65,408.00,404.50,399.35,33,253,103065.00,
507442,DHARANI SUG ,B ,Q,5.99,6.20,5.90,6.11,6.11,6.21,24,2548,15168.00,
